Price,Close,High,Low,Open,Volume,Symbol
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2010-04-20,23.590126037597656,23.6503048719884,23.417110633294747,23.48481200133141,52199500,MSFT
2010-04-21,23.56756019592285,23.695440407896218,23.492336288624987,23.56756019592285,55343100,MSFT
2010-04-22,23.612693786621094,23.718007829947002,23.24409822192213,23.349412265248034,84847600,MSFT
2010-04-23,23.289228439331055,23.755615442059533,23.05603565535505,23.40958753259684,126766600,MSFT
2010-04-26,23.40205955505371,23.529939716794075,23.214000578069417,23.31931314605226,63649300,MSFT
2010-04-27,23.20648765563965,23.507381856446823,23.131263746743674,23.281711564535623,68730900,MSFT
2010-04-28,23.251619338989258,23.31932070743814,23.033471601035764,23.259141872680978,64557900,MSFT
2010-04-29,23.319320678710938,23.64278245317344,23.071082806296367,23.26666437771036,52665200,MSFT
2010-04-30,22.973289489746094,23.37949620772815,22.958244424508433,23.371973675109317,63214800,MSFT
2010-05-03,23.214012145996094,23.364458541687778,23.003385470295516,23.071086850528673,43989500,MSFT
2010-05-04,22.664871215820312,22.980810409480576,22.37902215240216,22.958244246575372,82085600,MSFT
2010-05-05,22.454254150390625,22.634790692697276,22.333896455519522,22.394075302955073,66833800,MSFT
2010-05-06,21.799802780151367,22.476815012590396,20.994910347769014,22.258667280202697,128613000,MSFT
2010-05-07,21.2205810546875,21.77723706702863,20.551091341834145,21.762191999716364,173718100,MSFT
2010-05-10,21.76972007751465,22.1759269549593,21.596704628914544,21.822376391741088,86653300,MSFT
2010-05-11,21.72458267211914,22.303804939721605,21.491389832026297,21.574136280191453,63789400,MSFT
2010-05-12,22.145843505859375,22.251156159318175,21.754680171901978,21.79981396127328,47146800,MSFT
2010-05-13,21.995384216308594,22.363979746951962,21.950250450354204,22.010429283218908,45188800,MSFT
2010-05-14,21.762189865112305,21.972815047717926,21.544040714811974,21.965293949576107,63334000,MSFT
2010-05-17,21.76972007751465,21.987867869992325,21.40112444315261,21.905122848255186,46053300,MSFT
2010-05-18,21.61103057861328,21.91328246225634,21.45990391616642,21.815051140541346,52690600,MSFT
2010-05-19,21.339006423950195,21.679040745797757,20.99897354335352,21.550583495460998,61746700,MSFT
2010-05-20,20.485143661499023,21.0367535898968,20.432249756207572,20.89318338892655,87991100,MSFT
2010-05-21,20.28112030029297,20.485140856697893,19.97886842483232,20.122437164894485,117596300,MSFT
2010-05-24,19.85041046142578,20.296232501665305,19.84285398466318,20.288676024902703,73711700,MSFT
2010-05-25,19.69929313659668,19.895757301701458,19.177907523097502,19.381928168543,98373600,MSFT
2010-05-26,18.8983211517334,20.107330379050097,18.55828681112056,19.82018994892126,176684100,MSFT
2010-05-27,19.646390914916992,19.91841832724682,19.442370355669624,19.442370355669624,136433600,MSFT
2010-05-28,19.495262145996094,19.737065064832507,19.389474359864877,19.52548805131958,67496900,MSFT
2010-06-01,19.563276290893555,19.880641208948365,19.28369376858993,19.29125024774017,76152400,MSFT
2010-06-02,19.993986129760742,20.00909908852688,19.442376106056326,19.691734160693326,65718800,MSFT
2010-06-03,20.296236038208008,20.349129943512217,19.956201730894072,20.061989541502484,67837000,MSFT
2010-06-04,19.487709045410156,20.077099845220516,19.35925181753471,19.721954069918105,89832200,MSFT
2010-06-07,19.109886169433594,19.517925679292468,19.072103799191996,19.510369205244146,80456200,MSFT
2010-06-08,18.9738826751709,19.087226964065124,18.626291889144344,19.079670485972063,87355000,MSFT
2010-06-09,18.732078552246094,19.283688405544225,18.701852644051364,19.05699841783565,87794000,MSFT
2010-06-10,18.890764236450195,19.00410853361871,18.724526030019767,18.988995576329323,78930900,MSFT
2010-06-11,19.38947868347168,19.434816110316085,18.716967993818205,18.920988576494253,68057700,MSFT
2010-06-14,19.26857566833496,19.616164968983046,19.245906236933745,19.540603080146955,50972400,MSFT
2010-06-15,20.084659576416016,20.13755348330213,19.449929811280903,19.457486289586186,81641500,MSFT
2010-06-16,19.8881893157959,20.08465336724378,19.820182473323538,20.001533572833026,48698000,MSFT
2010-06-17,19.925973892211914,20.152662431275523,19.676615922741714,20.069542627701928,47995500,MSFT
2010-06-18,19.978872299194336,20.046879164517403,19.774851703225135,19.925978390887707,52075600,MSFT
2010-06-21,19.608613967895508,20.318905669613383,19.56327509576386,20.235787286540575,54625300,MSFT
2010-06-22,19.472593307495117,19.98642214554123,19.465036831494388,19.767288665271387,55985400,MSFT
2010-06-23,19.125003814697266,19.480151002707093,19.056996967684768,19.480151002707093,61466200,MSFT
2010-06-24,18.890764236450195,19.434817727609623,18.837870327188284,19.23835360660043,85243400,MSFT
2010-06-25,18.53562355041504,18.973889345121588,18.369383856430648,18.928550460625118,156256700,MSFT
2010-06-28,18.369373321533203,18.596063290254097,18.22580459338553,18.52049996734713,73784800,MSFT
2010-06-29,17.61374282836914,18.28625481126839,17.4626176250635,18.233359476798395,119882100,MSFT
2010-06-30,17.387060165405273,17.89333272174914,17.341722733251622,17.606192288523733,81050500,MSFT
2010-07-01,17.50040054321289,17.621301296020007,17.175479229574766,17.44750664401611,92239400,MSFT
2010-07-02,17.583520889282227,17.742202591728137,17.417281268147608,17.65152774497353,62485100,MSFT
2010-07-06,17.99911880493164,18.203139391788753,17.817767652586713,17.908443949384598,73592000,MSFT
2010-07-07,18.361820220947266,18.376933176557284,17.84043622365857,17.99911793381145,79965300,MSFT
2010-07-08,18.444944381713867,18.603627570507868,18.11246648620591,18.5885146113368,50758100,MSFT
2010-07-09,18.339147567749023,18.44493534763084,18.248471298385745,18.384484981805457,53806100,MSFT
2010-07-12,18.762306213378906,18.80764364213884,18.452497807892755,18.46005428622789,49854200,MSFT
2010-07-13,18.988988876342773,19.117446085476427,18.815194252588544,18.996545352321274,61928700,MSFT
2010-07-14,19.223241806030273,19.35169905858682,18.98144025798287,19.268579235976432,72808100,MSFT
2010-07-15,19.276134490966797,19.33658487414159,18.87564980165202,19.268578012913594,56934700,MSFT
2010-07-16,18.807634353637695,19.374356977628388,18.80007787903447,19.27612569028674,65064800,MSFT
2010-07-19,19.064558029174805,19.117451935960922,18.822756488866343,18.860537439070463,38181800,MSFT
2010-07-20,19.253467559814453,19.253467559814453,18.664076607550363,18.784977389617406,45530700,MSFT
2010-07-21,18.981435775756836,19.381918954672212,18.875646542528703,19.34413801218039,73297300,MSFT
2010-07-22,19.525495529174805,19.638839835045385,19.245911562859728,19.276137479759107,73016400,MSFT
2010-07-23,19.50281524658203,19.661498339562872,19.079662734050192,19.52548467165079,108520100,MSFT
2010-07-26,19.72195816040039,19.797521505631998,19.495268124705575,19.5406069965951,67249900,MSFT
2010-07-27,19.76729393005371,19.82774431290935,19.616167252289213,19.752180974027098,60672100,MSFT
2010-07-28,19.608613967895508,19.78996513266928,19.51793766488315,19.699288829656922,69704800,MSFT
2010-07-29,19.669065475463867,19.956204475716532,19.344144079618072,19.744627384148078,69446200,MSFT
2010-07-30,19.50281524658203,19.52548467165079,19.155226043029153,19.45747783769475,83534800,MSFT
2010-08-02,19.895750045776367,19.93353099245007,19.45748443460804,19.638835572893136,55044600,MSFT
2010-08-03,19.76729393005371,19.910864129804903,19.62372373030252,19.797519842106936,56877700,MSFT
2010-08-04,19.442371368408203,19.827743075532297,19.223239284700806,19.759736218907417,78531900,MSFT
2010-08-05,19.170347213745117,19.329028933521958,19.049445002783084,19.261022070403065,64922100,MSFT
2010-08-06,19.30635643005371,19.31391290711594,18.905873234509944,19.026773985004358,55982100,MSFT
2010-08-09,19.351696014404297,19.44237086003271,19.170344881896785,19.306357150339405,57096500,MSFT
2010-08-10,18.943655014038086,19.14767557996427,18.800084826025138,19.140119102568782,87257700,MSFT
2010-08-11,18.784975051879883,18.815199523009788,18.558285032776855,18.648961328668232,76746900,MSFT
2010-08-12,18.505386352539062,18.648956516801437,18.407155045149306,18.452492460771467,70240500,MSFT
2010-08-13,18.437387466430664,18.641408086665507,18.316486678421366,18.39960651064691,45263500,MSFT
2010-08-16,18.512950897216797,18.596070729792405,18.361824190943164,18.407163067575905,40909700,MSFT
2010-08-17,18.771224975585938,18.9611402494738,18.687663240353494,18.771224975585938,52912600,MSFT
2010-08-18,18.854799270629883,18.95355608265319,18.543338153829136,18.748447118241163,46818900,MSFT
2010-08-19,18.56612205505371,18.794019859062654,18.391398859778693,18.70286131703464,54064600,MSFT
2010-08-20,18.406591415405273,18.53573388358716,18.383802505627706,18.46736425637682,49560100,MSFT
2010-08-23,18.444578170776367,18.71805527255288,18.414191021168396,18.56612387133016,51643000,MSFT
2010-08-24,18.262264251708984,18.497758925141873,18.231877094394076,18.30024674941321,66522500,MSFT
2010-08-25,18.307836532592773,18.398995071773594,18.13311479171382,18.231870117316184,47404800,MSFT
2010-08-26,18.095130920410156,18.37620622319636,18.0723420100078,18.300239807664504,49105300,MSFT
2010-08-27,18.178699493408203,18.24706914269326,17.859641613057704,18.140715549950233,60939400,MSFT
2010-08-30,17.958385467529297,18.09512467853093,17.927999781161358,18.034351856856688,45453100,MSFT
2010-08-31,17.829254150390625,18.02676630614328,17.715305219863126,17.928010952736585,66074600,MSFT
2010-09-01,18.15590476989746,18.193888704239246,17.882427687331308,17.98118301874207,65235900,MSFT
2010-09-02,18.18629264831543,18.19388943548912,18.011569441198613,18.140711925273305,48837100,MSFT
2010-09-03,18.452178955078125,18.573724681959764,18.383809302589786,18.414195009840515,64189100,MSFT
2010-09-07,18.20148277282715,18.45976771258316,18.171097076411712,18.307836332628284,51928700,MSFT
2010-09-08,18.178699493408203,18.38380844126337,18.034363406146497,18.28505163721194,65512400,MSFT
2010-09-09,18.239477157592773,18.391408624619807,18.22428357620817,18.376216492174873,46028900,MSFT
2010-09-10,18.117931365966797,18.25467070025887,18.072352070849327,18.216686746877922,58284300,MSFT
2010-09-13,19.07509994506836,19.211839241281492,18.300244899153444,18.383808124381307,114680400,MSFT
2010-09-14,19.014326095581055,19.257417521108678,18.907972510208324,19.02192288374619,87160400,MSFT
2010-09-15,19.082693099975586,19.158658073238577,18.930760255571627,19.067499525747394,56201900,MSFT
2010-09-16,19.242218017578125,19.272605160878488,19.0295123612918,19.03710914711689,44548300,MSFT
2010-09-17,19.158660888671875,19.394156976998897,19.05230875132367,19.295400178941964,70341600,MSFT
2010-09-20,19.318174362182617,19.386543950049354,19.07508313818443,19.204225532050714,49838700,MSFT
2010-09-21,19.10548210144043,19.310591007660207,19.052306040332855,19.310591007660207,52675700,MSFT
2010-09-22,18.69526481628418,18.96874189548944,18.505349493726037,18.90796905022839,94299400,MSFT
2010-09-23,18.55852699279785,18.680072692754802,18.50535093018406,18.61929984277633,46201800,MSFT
2010-09-24,18.824411392211914,18.83960352013076,18.672478521509554,18.718057803144564,51948800,MSFT
2010-09-27,18.78643035888672,18.983942541806133,18.680078202291444,18.87759038521086,43603300,MSFT
2010-09-28,18.74843978881836,18.91556474137126,18.497751635519588,18.839598326960363,56041200,MSFT
2010-09-29,18.611703872680664,18.733249577974878,18.535737444637004,18.71045921488005,44318900,MSFT
2010-09-30,18.60410499572754,18.862389952706927,18.50534966461845,18.695264988930415,61262700,MSFT
2010-10-01,18.520544052124023,18.854795469453272,18.459771198876805,18.81681297952593,62672300,MSFT
2010-10-04,18.163503646850586,18.22427649985167,18.06474830407599,18.201486136624098,98143400,MSFT
2010-10-05,18.497758865356445,18.573725309458776,18.16350738066983,18.277456322353625,78152900,MSFT
2010-10-06,18.55852699279785,18.642090204870392,18.330627718674286,18.474963780725307,50489700,MSFT
2010-10-07,18.634498596191406,18.801623617842925,18.444583206112185,18.702868252535083,50096100,MSFT
2010-10-08,18.664878845214844,18.72565169430505,18.51294744695884,18.70286278148311,41327800,MSFT
2010-10-11,18.680070877075195,18.794019778591768,18.611701246377475,18.794019778591768,27587800,MSFT
2010-10-12,18.862396240234375,18.938362685069347,18.558531909833906,18.72565692931931,50141500,MSFT
2010-10-13,19.249818801879883,19.401751652062956,18.907970613437488,19.0067274007382,75336500,MSFT
2010-10-14,19.16626739501953,19.249830658985665,18.991545523944822,19.211848147513752,51949100,MSFT
2010-10-15,19.401742935180664,19.409338270232222,19.166246978307434,19.265003721238376,68954800,MSFT
2010-10-18,19.61445426940918,19.713211048481945,19.333380403608988,19.439732520512962,48330500,MSFT
2010-10-19,19.067502975463867,19.27261191783608,18.95355404601461,19.196645481890158,66150900,MSFT
2010-10-20,19.227035522460938,19.295405185335202,19.067507275047376,19.189053020392826,56283600,MSFT
2010-10-21,19.31059455871582,19.4017545723345,19.02951917825255,19.29540098162283,50032400,MSFT
2010-10-22,19.28020477294922,19.401751924163747,19.196643008221752,19.38655834914455,25837900,MSFT
2010-10-25,19.1358699798584,19.257415681008176,19.120676404979914,19.17385246811556,50912400,MSFT
2010-10-26,19.67522621154785,19.728402267559083,19.037110641535374,19.08269136006402,69304200,MSFT
2010-10-27,19.789173126220703,19.8347538401801,19.462520036477308,19.59166249481817,64805500,MSFT
2010-10-28,19.963895797729492,20.03986075454549,19.690417316588135,19.91071829944415,80730300,MSFT
2010-10-29,20.260169982910156,20.662791054217973,20.115833908450497,20.624807114129034,114193200,MSFT
2010-11-01,20.472869873046875,20.677977295387276,20.282954573478495,20.41969237205918,61912100,MSFT
2010-11-02,20.807125091552734,20.82991545496185,20.5260511875359,20.556436889808932,54402100,MSFT
2010-11-03,20.533653259277344,20.883096894504966,20.480475730971865,20.86030652523119,110255300,MSFT
2010-11-04,20.61720848083496,20.83751096681588,20.51845314332081,20.822317392140157,93599300,MSFT
2010-11-05,20.396902084350586,20.655186990215448,20.15381074916922,20.63999341953195,110953700,MSFT
2010-11-08,20.36652183532715,21.9314253707872,20.191800060154343,20.267766490341387,71670800,MSFT
2010-11-09,20.472869873046875,20.594415548855537,20.290549910395132,20.366516320010234,58538600,MSFT
2010-11-10,20.465267181396484,20.571619254803668,20.3665104427141,20.518443218100078,52277300,MSFT
2010-11-11,20.267763137817383,20.29814883550257,19.963898916271024,20.267763137817383,62073100,MSFT
2010-11-12,19.956300735473633,20.14621604179004,19.827158269220924,20.10823211116348,64962200,MSFT
2010-11-15,19.903125762939453,20.131023563326085,19.88033540332524,20.001881090056624,51794600,MSFT
2010-11-16,19.727333068847656,19.903129864514682,19.605040533157045,19.903129864514682,65339200,MSFT
2010-11-17,19.543893814086914,19.80376581089011,19.528606883018025,19.796122345355666,58299700,MSFT
2010-11-18,19.750267028808594,19.933705865435766,19.574471659271172,19.650903414484116,59514000,MSFT
2010-11-19,19.635618209838867,19.74262383489142,19.56682846292157,19.719693433304883,52423200,MSFT
2010-11-22,19.666183471679688,19.673826936096628,19.44452883495551,19.605037214185938,53350500,MSFT
2010-11-23,19.1999454498291,19.566823026221797,19.177015054613847,19.543892631006543,69742500,MSFT
2010-11-24,19.391027450561523,19.459815719627642,19.230517601828904,19.261091461717736,56825900,MSFT
2010-11-26,19.29930877685547,19.421601309903235,19.238162510331588,19.268734914672535,21356500,MSFT
2010-11-29,19.34516716003418,19.429243819056644,19.054722772803178,19.253448493684143,56603600,MSFT
2010-11-30,19.30695152282715,19.467459919779415,19.108225799570583,19.14644166803295,75282100,MSFT
2010-12-01,19.903127670288086,20.06363605899596,19.536248645820915,19.54389211068918,74123500,MSFT
2010-12-02,20.55280303955078,20.621592755119927,20.02541716397618,20.05598956098378,91759200,MSFT
2010-12-03,20.652170181274414,20.68274258356879,20.468731393982495,20.491660331242805,52622000,MSFT
2010-12-06,20.514589309692383,20.621594897096166,20.453443051484253,20.583379032406757,36264200,MSFT
2010-12-07,20.537519454956055,20.736243698348986,20.522232526128363,20.698027834121525,57860500,MSFT
2010-12-08,20.812679290771484,20.820322756068983,20.48401757218879,20.506947968081285,41666800,MSFT
2010-12-09,20.698028564453125,20.89675427269988,20.644525769510118,20.850894942440423,47148300,MSFT
2010-12-10,20.896757125854492,20.94261646237539,20.720961787656027,20.782108055631234,37625800,MSFT
2010-12-13,20.827964782714844,20.980831162421964,20.766818522400364,20.843251712253924,47943900,MSFT
2010-12-14,21.11077117919922,21.210133324494063,20.835612226317924,20.87382809962161,64070500,MSFT
2010-12-15,21.28656578063965,21.393571388402,21.041980701273094,21.041980701273094,69634200,MSFT
2010-12-16,21.39356803894043,21.39356803894043,21.141339533103306,21.217772722899188,57680200,MSFT
2010-12-17,21.324785232543945,21.47000819448823,21.21013613957417,21.3400721670312,87456500,MSFT
2010-12-20,21.255985260009766,21.39356468852789,21.156623149325352,21.362992292102536,52811000,MSFT
2010-12-21,21.454710006713867,21.508212791514,21.21776847780974,21.28655818907893,38153000,MSFT
2010-12-22,21.546430587768555,21.706938945745296,21.385920771950236,21.40885116216473,42252300,MSFT
2010-12-23,21.630508422851562,21.645795351536403,21.370636466576304,21.378279930918726,24902500,MSFT
2010-12-27,21.454710006713867,21.55407357092116,21.30948712094096,21.492927322886498,21652800,MSFT
2010-12-28,21.408857345581055,21.531149879696372,21.370640017518767,21.378283483131227,23042200,MSFT
2010-12-29,21.37828254699707,21.4929330683215,21.30949281733919,21.355353609005736,19502500,MSFT
2010-12-30,21.28656578063965,21.40121485436246,21.23306297675847,21.34006858452082,20786100,MSFT
2010-12-31,21.332426071166992,21.34006953746878,21.118413388243415,21.24834939968949,24752000,MSFT
2011-01-03,21.38592529296875,21.538791677698434,21.3400659606866,21.439428090271573,53443800,MSFT
2011-01-04,21.469999313354492,21.53114556816785,21.28656054891442,21.355350267809662,54405600,MSFT
2011-01-05,21.401216506958008,21.408859973508697,21.22542114981869,21.324783299293294,58998700,MSFT
2011-01-06,22.027956008911133,22.0508863979695,21.29420105314143,21.431780471808622,88026300,MSFT
2011-01-07,21.85980987548828,21.966815469879183,21.592294431669135,21.89038227766773,73762000,MSFT
2011-01-10,21.56935691833496,21.70693632734325,21.431778967168075,21.599930768266315,57573600,MSFT
2011-01-11,21.485294342041016,21.592299963847907,21.43943354025898,21.554084086871807,50298900,MSFT
2011-01-12,21.82159996032715,21.852173830730322,21.454722262543374,21.492939600547338,52631100,MSFT
2011-01-13,21.546430587768555,21.699295482340464,21.40885116216473,21.65343615975305,67077600,MSFT
2011-01-14,21.630508422851562,21.691654679749167,21.332420602705962,21.46235658084359,62688400,MSFT
2011-01-18,21.905664443969727,21.966810692873363,21.50821309717531,21.52350002386161,53322700,MSFT
2011-01-19,21.76044464111328,21.9209544783918,21.607579726103303,21.752801176686514,50005900,MSFT
2011-01-20,21.66871452331543,21.821579357476768,21.50056131054465,21.783363513396683,58613600,MSFT
2011-01-21,21.4164981842041,21.729872946665694,21.4164981842041,21.706942552641006,58080300,MSFT
2011-01-24,21.691659927368164,21.829239403131265,21.393572035109518,21.416502433684073,52047800,MSFT
2011-01-25,21.745161056518555,21.745161056518555,21.4929325399213,21.508218012259086,42436600,MSFT
2011-01-26,21.997386932373047,22.15789530646536,21.783374309074905,21.791017773247166,74628800,MSFT
2011-01-27,22.06618309020996,22.517135945211603,21.775737198289136,21.97446295122387,146938600,MSFT
2011-01-28,21.210140228271484,22.112049127088834,20.98084199812991,22.089118720937638,141249400,MSFT
2011-01-31,21.194843292236328,21.324779283444347,20.957901705154143,21.225417152681462,65029000,MSFT
2011-02-01,21.39356803894043,21.447070834444997,21.103123667126283,21.248345124112436,62810700,MSFT
2011-02-02,21.355348587036133,21.485284550518116,21.309487806154305,21.347705123555826,45824000,MSFT
2011-02-03,21.133689880371094,21.37827484982969,21.049614708270582,21.37827484982969,60340100,MSFT
2011-02-04,21.225414276123047,21.278917066809203,21.026688583687527,21.171911485436887,40412200,MSFT
2011-02-07,21.554079055786133,21.661084652616115,21.240704272633835,21.248346279971475,68980900,MSFT
2011-02-08,21.615222930908203,21.661082259076203,21.439426166887664,21.477643488562457,34904200,MSFT
2011-02-09,21.37828254699707,21.599938666526228,21.33242321317246,21.546435867423863,52905100,MSFT
2011-02-10,21.019046783447266,21.35535194017813,20.858538398683198,21.34770847549768,76672400,MSFT
2011-02-11,20.827964782714844,21.255988604916205,20.690385332546803,21.217772738910345,83939700,MSFT
2011-02-14,20.812679290771484,20.843253151961477,20.598668093809316,20.79739236017649,56766200,MSFT
2011-02-15,20.728107452392578,21.012581392064277,20.720420275459283,20.78961659952919,44116500,MSFT
2011-02-16,20.77423858642578,20.812680335583362,20.451322907542423,20.797303049336836,70817900,MSFT
2011-02-17,20.920310974121094,21.043327753930907,20.689657628201388,20.73578800409369,57207300,MSFT
2011-02-18,20.804988861083984,20.920315559320507,20.751169833004177,20.858807889163792,68667800,MSFT
2011-02-22,20.443632125854492,20.83574408537049,20.38981309608028,20.589713396997766,60889000,MSFT
2011-02-23,20.443632125854492,20.651221069090944,20.320616781668132,20.397501738399253,60234100,MSFT
2011-02-24,20.5820255279541,20.804990297746794,20.374436576918445,20.482074640510874,64494200,MSFT
